id,gender,id,age,id,brand,RespondentID,Feedback
1478,female,1478,25-44,1478,A,1478,Didn't enjoy the aftertaste. imo it's one of the better brands. 😊
1479,male,1479,65+,1479,B,1479,Meh. 😅
1480,female,1480,65+,1480,B,1480,Super smooth taste. Delivery was really fast.
1481,female,1481,45-64,1481,B,1481,Super smooth taste. Customer service was great too. 👌
1482,male,1482,25-44,1482,B,1482,Taste is nice but it's a bit pricey. Hope you keep the quality consistent. 👎
1483,male,1483,45-64,1483,B,1483,Worth every penny. imo it's one of the better brands. ❤️
1484,female,1484,18-24,1484,B,1484,Works great with milk but black coffee isn't my favourite. ngl I expected more. 😍
1485,male,1485,18-24,1485,A,1485,Very balanced flavour 👌
1486,male,1486,45-64,1486,B,1486,Love this coffee. 😅
1487,male,1487,25-44,1487,B,1487,Pretty good! ❤️
1488,female,1488,25-44,1488,A,1488,Pretty good overall although I expected a stronger roast. ❤️
1489,female,1489,65+,1489,B,1489,I'll definitely buy again. Hope you keep the quality consistent. 😅
1490,male,1490,65+,1490,A,1490,Very balanced flavour ❤️
1491,male,1491,45-64,1491,A,1491,Wouldn't buy again. Would love a decaf version. 😅
1492,female,1492,45-64,1492,A,1492,Too bitter for me. Delivery was really fast. 😕
1493,male,1493,18-24,1493,A,1493,Super smooth taste. Would recomend it to friends.
1494,male,1494,45-64,1494,B,1494,Didn't enjoy the aftertaste.
1495,female,1495,65+,1495,A,1495,Really enjoying Coffee X. imo it's one of the better brands. 😊
1496,female,1496,65+,1496,B,1496,Bit disappointed 👌
1497,female,1497,18-24,1497,A,1497,Taste is kinda weak. Hope you keep the quality consistent.
1498,female,1498,18-24,1498,B,1498,Packaging looks premium but freshness could improve. Would love a decaf version. 😍
1499,female,1499,65+,1499,B,1499,My morning feels incomplete without it. 👎
1500,male,1500,25-44,1500,A,1500,Not as fesh as expected. Delivery was really fast.
